transaction_ref,merchant_id_raw,customer_id_raw,amount_raw,status_raw,payment_method_raw,channel_raw,created_at_raw,source_system
TX-00002403,117,1401,2268.01,failed,Transfer,POS,2026-09-27 07:41:00,mobile_app
TX-00002404,429,1633,2602.36,failed,USSD,Web,2026-09-24 11:02:00,partner_feed
TX-00002405,296,720,6882.42,FAILED,USSD,POS,2026-03-21 18:16:00,pos_gateway
TX-00002406,330,930,5826.84,SUCCESS,USSD,POS,2026-08-22 04:30:00,switch_api
TX-00002407,407,1986,1556.52,error,Card,Web,2026-11-22 04:45:00,pos_gateway
TX-00002408,37,1424,4513.67,failed,Card,Web,2026-11-30 10:45:00,mobile_app
TX-00002409,108,1110,4472.48,success,Card,POS,2026-10-28 10:59:00,switch_api
TX-00002410,152,248,1678.86,SUCCESS,Card,Mobile,2026-01-12 07:44:00,switch_api
TX-00002411,130,927,4489.02,success,Transfer,Web,2026-01-25 09:38:00,partner_feed
TX-00002412,358,1224,6431.52,failed,Transfer,Web,2026-01-04 20:20:00,mobile_app
TX-00002413,156,878,1700.59,error,USSD,Web,2026-03-17 21:26:00,switch_api
TX-00002414,252,65,1884.18,FAILED,Transfer,Web,2026-09-05 06:13:00,switch_api
TX-00002415,359,970,4958.36,FAILED,USSD,POS,2026-04-04 03:03:00,partner_feed
TX-00002416,301,1271,3414.37,failed,USSD,Web,2026-09-08 17:00:00,switch_api
TX-00002417,20,1972,3927.42,FAILED,Card,Web,2026-05-19 08:12:00,mobile_app
TX-00002418,48,170,3534.39,SUCCESS,USSD,Mobile,2026-07-17 23:13:00,switch_api
TX-00002419,195,1535,3624.05,failed,Card,Mobile,2026-06-15 13:06:00,partner_feed
TX-00002420,166,635,1535.73,error,USSD,Web,2026-01-13 12:05:00,pos_gateway
TX-00002421,211,195,5032.43,success,USSD,POS,2026-08-12 10:44:00,switch_api
TX-00002422,260,911,5349.7,success,USSD,POS,2026-12-07 14:51:00,partner_feed
TX-00002423,357,1158,2657.93,FAILED,USSD,Mobile,2026-04-11 00:43:00,switch_api
TX-00002424,300,241,2916.86,error,Transfer,POS,2026-04-03 04:31:00,partner_feed
TX-00002425,438,334,1386.37,success,Transfer,Mobile,2026-04-17 19:40:00,mobile_app
TX-00002426,57,1407,3855.0,SUCCESS,Card,POS,2026-06-05 08:50:00,partner_feed
TX-00002427,128,12,3968.04,FAILED,USSD,Mobile,2026-06-27 00:53:00,pos_gateway
TX-00002428,193,90,2889.69,failed,Card,POS,2026-10-09 05:52:00,mobile_app
TX-00002429,350,1196,5230.05,FAILED,Card,Mobile,2026-11-12 03:25:00,partner_feed
TX-00002430,359,1942,2522.39,success,Card,POS,2026-10-22 08:04:00,pos_gateway
TX-00002431,380,1939,3953.29,error,USSD,POS,2026-02-18 01:25:00,partner_feed
TX-00002432,188,1627,1790.35,FAILED,Card,Mobile,2026-06-30 15:23:00,mobile_app
TX-00002433,279,218,2946.06,FAILED,Transfer,POS,2026-08-20 03:14:00,mobile_app
TX-00002434,286,1438,2732.09,FAILED,Card,POS,2026-06-08 20:22:00,switch_api
TX-00002435,450,1943,3336.42,failed,Transfer,Web,2026-04-06 16:10:00,pos_gateway
TX-00002436,476,1794,2478.07,SUCCESS,Card,POS,2026-11-27 02:08:00,pos_gateway
TX-00002437,293,383,2791.3,SUCCESS,Transfer,Mobile,2026-02-01 10:46:00,mobile_app
TX-00002438,135,979,4505.36,success,USSD,POS,2026-07-22 22:21:00,partner_feed
TX-00002439,287,82,2396.15,SUCCESS,Card,POS,2026-02-12 04:18:00,mobile_app
TX-00002440,383,1437,1335.03,FAILED,Card,Web,2026-02-18 12:02:00,switch_api
TX-00002441,404,25,7149.46,success,USSD,Mobile,2026-07-05 18:09:00,mobile_app
TX-00002442,272,19,5947.5,failed,Card,Web,2026-08-02 04:48:00,pos_gateway
TX-00002443,246,1641,1562.23,SUCCESS,Card,Mobile,2026-11-10 07:54:00,partner_feed
TX-00002444,246,439,4208.47,success,Card,Web,2026-06-24 03:14:00,switch_api
TX-00002445,342,261,2318.12,error,Card,POS,2026-02-23 04:44:00,partner_feed
TX-00002446,38,1160,3400.72,SUCCESS,Card,Mobile,2026-07-06 22:01:00,partner_feed
TX-00002447,321,741,3453.39,SUCCESS,Transfer,Web,2026-11-02 18:01:00,switch_api
TX-00002448,222,88,2651.28,failed,Transfer,POS,2026-10-01 22:19:00,pos_gateway
TX-00002449,372,1907,2014.48,failed,Transfer,Web,2026-09-02 13:01:00,pos_gateway
TX-00002450,465,261,2110.6,FAILED,USSD,Mobile,2026-09-30 13:26:00,partner_feed
TX-00002451,447,1548,1885.42,SUCCESS,Card,Mobile,2026-08-24 05:11:00,mobile_app
TX-00002452,396,154,1966.65,FAILED,USSD,POS,2026-07-01 00:01:00,partner_feed
TX-00002453,288,174,2882.49,SUCCESS,USSD,POS,2026-01-25 03:38:00,mobile_app
TX-00002454,202,576,2084.16,FAILED,USSD,Web,2026-04-11 23:51:00,mobile_app
TX-00002455,275,1240,4192.39,failed,Transfer,Web,2026-11-01 11:54:00,partner_feed
TX-00002456,388,1785,6270.57,error,USSD,Mobile,2026-05-21 13:44:00,pos_gateway
TX-00002457,173,187,2230.48,FAILED,Transfer,Mobile,2026-06-20 21:03:00,switch_api
TX-00002458,323,550,3360.02,failed,Transfer,Mobile,2026-04-02 14:27:00,pos_gateway
TX-00002459,475,1856,3827.02,failed,Card,Mobile,2026-04-24 23:29:00,pos_gateway
TX-00002460,498,628,3774.42,SUCCESS,Transfer,Mobile,2026-05-07 21:21:00,partner_feed
TX-00002461,136,1225,3096.34,FAILED,USSD,Mobile,2026-04-12 09:45:00,pos_gateway
TX-00002462,314,1824,4321.43,SUCCESS,USSD,Web,2026-10-07 17:37:00,pos_gateway
TX-00002463,352,741,3793.8,error,USSD,Web,2026-09-08 04:00:00,pos_gateway
TX-00002464,237,1192,1605.47,error,Card,POS,2026-10-18 13:17:00,mobile_app
TX-00002465,127,422,4603.53,error,USSD,Web,2026-08-21 12:07:00,pos_gateway
TX-00002466,332,1659,4645.46,FAILED,Transfer,POS,2026-11-20 01:06:00,partner_feed
TX-00002467,368,555,2035.22,error,Transfer,Mobile,2026-06-26 08:15:00,mobile_app
TX-00002468,131,1242,3038.04,success,Transfer,POS,2026-02-23 06:44:00,partner_feed
TX-00002469,282,806,4195.07,success,Card,POS,2026-10-24 01:06:00,mobile_app
TX-00002470,254,932,2684.75,error,USSD,Web,2026-12-04 19:17:00,partner_feed
TX-00002471,137,105,5097.42,FAILED,USSD,Web,2026-03-14 12:32:00,switch_api
TX-00002472,224,793,9719.95,failed,Card,POS,2026-06-23 10:34:00,pos_gateway
TX-00002473,186,1557,2012.25,success,Card,POS,2026-02-14 18:03:00,mobile_app
TX-00002474,281,1097,1494.4,failed,Card,POS,2026-02-09 03:00:00,partner_feed
TX-00002475,21,1826,3470.0,error,Card,POS,2026-03-16 14:22:00,switch_api
TX-00002476,320,1474,4276.03,failed,Transfer,Web,2026-05-03 22:02:00,pos_gateway
TX-00002477,113,1267,2655.97,error,USSD,Web,2026-03-25 22:02:00,mobile_app
TX-00002478,122,311,6164.92,success,USSD,Mobile,2026-11-03 02:44:00,mobile_app
TX-00002479,113,352,1526.45,FAILED,Card,Mobile,2026-10-05 13:31:00,switch_api
TX-00002480,47,1170,4215.23,error,Transfer,Web,2026-02-28 09:33:00,switch_api
TX-00002481,127,1732,2201.89,FAILED,Card,POS,2026-02-04 20:05:00,partner_feed
TX-00002482,85,1827,7042.29,SUCCESS,Card,Web,2026-08-10 22:49:00,switch_api
TX-00002483,123,1375,8072.82,failed,Transfer,Mobile,2026-01-02 03:41:00,partner_feed
TX-00002484,110,476,2031.79,success,Card,Web,2026-06-12 10:39:00,partner_feed
TX-00002485,77,1514,2264.75,FAILED,USSD,Web,2026-06-11 02:51:00,switch_api
TX-00002486,392,557,4581.56,SUCCESS,USSD,Web,2026-07-17 01:38:00,partner_feed
TX-00002487,449,1074,2456.36,failed,Transfer,POS,2026-10-15 11:31:00,partner_feed
TX-00002488,316,795,2914.04,FAILED,USSD,POS,2026-07-04 19:07:00,mobile_app
TX-00002489,361,159,3019.04,error,USSD,Mobile,2026-02-22 14:47:00,partner_feed
TX-00002490,404,828,1141.57,SUCCESS,Card,Web,2026-03-03 07:20:00,mobile_app
TX-00002491,141,510,2960.4,failed,Card,Web,2026-05-28 11:50:00,partner_feed
TX-00002492,352,1916,2111.46,error,Card,Mobile,2026-01-09 20:07:00,switch_api
TX-00002493,366,1639,2329.57,success,Transfer,Mobile,2026-06-14 15:47:00,mobile_app
TX-00002494,196,42,6135.31,FAILED,Transfer,Mobile,2026-05-11 21:32:00,partner_feed
TX-00002495,218,184,1590.41,FAILED,Transfer,Web,2026-11-28 00:36:00,pos_gateway
TX-00002496,188,1867,4476.53,failed,Transfer,POS,2026-04-08 23:37:00,pos_gateway
TX-00002497,438,1200,2592.86,error,USSD,Mobile,2026-03-21 18:50:00,pos_gateway
TX-00002498,19,782,2591.83,failed,Card,POS,2026-11-04 23:36:00,switch_api
TX-00002499,469,326,4425.71,success,USSD,Mobile,2026-09-15 10:46:00,switch_api
TX-00002500,41,1076,3533.43,failed,Transfer,POS,2026-04-02 03:57:00,mobile_app
TX-00002501,440,893,3965.18,failed,Card,POS,2026-02-21 13:37:00,partner_feed
TX-00002502,86,1067,4837.2,success,Card,POS,2026-04-24 10:47:00,switch_api
TX-00002503,336,1604,2525.88,SUCCESS,Transfer,Mobile,2026-07-28 11:32:00,partner_feed
TX-00002504,217,1833,2194.88,SUCCESS,Card,POS,2026-12-09 23:27:00,pos_gateway
TX-00002505,365,158,1732.68,success,Card,Web,2026-08-08 09:53:00,pos_gateway
TX-00002506,64,1596,1972.97,FAILED,USSD,Web,2026-07-14 09:45:00,pos_gateway
TX-00002507,274,1910,13023.98,SUCCESS,Card,POS,2026-02-25 14:28:00,mobile_app
TX-00002508,88,1570,5554.37,failed,USSD,POS,2026-11-08 10:39:00,switch_api
TX-00002509,70,343,1516.96,success,Transfer,POS,2026-05-24 09:07:00,pos_gateway
TX-00002510,442,1248,1538.82,failed,USSD,Web,2026-03-30 01:58:00,partner_feed
TX-00002511,233,359,3793.08,success,USSD,POS,2026-03-31 11:44:00,pos_gateway
TX-00002512,311,1546,3919.16,success,Card,Web,2026-08-22 01:35:00,pos_gateway
TX-00002513,148,944,3922.33,error,Transfer,Mobile,2026-01-01 05:00:00,partner_feed
TX-00002514,278,1488,2624.18,FAILED,USSD,Web,2026-07-20 08:43:00,mobile_app
TX-00002515,311,1183,2799.71,FAILED,Transfer,Mobile,2026-10-14 07:32:00,partner_feed
TX-00002516,258,1758,3512.0,FAILED,Card,POS,2026-03-02 18:21:00,pos_gateway
TX-00002517,308,753,3111.77,failed,Card,Mobile,2026-01-27 17:31:00,partner_feed
TX-00002518,193,614,982.75,failed,Card,Web,2026-05-20 06:58:00,partner_feed
TX-00002519,385,33,2657.39,SUCCESS,Transfer,Mobile,2026-03-14 08:17:00,pos_gateway
TX-00002520,443,1210,1947.49,SUCCESS,USSD,Web,2026-06-13 19:38:00,partner_feed
TX-00002521,73,34,3253.89,SUCCESS,Transfer,Web,2026-03-31 00:24:00,partner_feed
TX-00002522,239,1460,13261.62,FAILED,Transfer,POS,2026-05-26 08:36:00,partner_feed
TX-00002523,213,1966,3582.23,success,Card,POS,2026-02-17 11:34:00,switch_api
TX-00002524,192,109,2548.44,failed,Transfer,Web,2026-04-18 13:24:00,partner_feed
TX-00002525,307,603,4726.31,failed,USSD,Mobile,2026-01-29 10:39:00,partner_feed
TX-00002526,479,1779,3794.64,FAILED,Card,Web,2026-01-15 18:06:00,mobile_app
TX-00002527,159,1889,3677.72,error,Card,POS,2026-03-12 10:38:00,switch_api
TX-00002528,382,1457,4037.68,error,Transfer,POS,2026-02-23 03:14:00,switch_api
TX-00002529,112,1292,8335.44,error,Transfer,POS,2026-07-05 12:08:00,partner_feed
TX-00002530,172,1636,1693.51,error,Transfer,Web,2026-05-27 21:04:00,mobile_app
TX-00002531,189,105,3777.49,error,USSD,POS,2026-04-14 17:43:00,partner_feed
TX-00002532,250,888,1875.84,error,Card,Mobile,2026-10-04 03:48:00,switch_api
TX-00002533,478,1690,3935.35,FAILED,Transfer,Mobile,2026-02-25 19:49:00,partner_feed
TX-00002534,370,1301,1883.07,failed,Card,POS,2026-09-24 07:30:00,pos_gateway
TX-00002535,316,787,2419.5,failed,Transfer,POS,2026-02-03 22:18:00,switch_api
TX-00002536,156,25,2572.04,SUCCESS,Card,Web,2026-01-17 00:35:00,pos_gateway
TX-00002537,410,1692,4855.7,SUCCESS,Transfer,Mobile,2026-06-02 00:56:00,mobile_app
TX-00002538,108,2,4718.41,success,Card,POS,2026-11-30 12:45:00,mobile_app
TX-00002539,248,1612,1599.01,success,Card,Web,2026-09-22 18:42:00,pos_gateway
TX-00002540,345,1011,3063.97,success,Card,Mobile,2026-12-03 17:12:00,partner_feed
TX-00002541,461,702,2090.61,error,USSD,Web,2026-10-23 12:39:00,partner_feed
TX-00002542,296,1144,1588.82,error,USSD,Web,2026-04-04 23:10:00,mobile_app
TX-00002543,80,1368,2674.43,error,USSD,Mobile,2026-07-11 18:27:00,mobile_app
TX-00002544,305,1594,2554.88,SUCCESS,Card,POS,2026-10-21 12:35:00,partner_feed
TX-00002545,140,673,10030.22,error,Transfer,Web,2026-06-25 23:58:00,partner_feed
TX-00002546,488,1212,3701.45,failed,Transfer,POS,2026-01-19 16:08:00,pos_gateway
TX-00002547,115,1730,1496.96,SUCCESS,Card,Web,2026-07-22 01:47:00,pos_gateway
TX-00002548,51,1429,2247.59,error,USSD,Web,2026-12-04 03:57:00,partner_feed
TX-00002549,205,859,4967.6,error,Transfer,Web,2026-09-28 08:16:00,switch_api
TX-00002550,84,1277,8469.45,FAILED,USSD,POS,2026-03-30 06:56:00,mobile_app
TX-00002551,456,117,1348.85,FAILED,Transfer,Web,2026-12-04 04:35:00,pos_gateway
TX-00002552,243,63,1164.49,failed,Transfer,POS,2026-05-31 19:32:00,mobile_app
TX-00002553,250,1801,7596.8,FAILED,Transfer,Mobile,2026-03-27 19:25:00,pos_gateway
TX-00002554,221,1740,3622.09,SUCCESS,Transfer,POS,2026-05-28 13:43:00,pos_gateway
TX-00002555,82,1225,1931.12,failed,USSD,Web,2026-05-03 08:59:00,switch_api
TX-00002556,43,169,3894.48,success,Card,Mobile,2026-02-06 15:34:00,partner_feed
TX-00002557,460,190,798.01,SUCCESS,Card,POS,2026-06-29 08:49:00,partner_feed
TX-00002558,17,274,2985.99,failed,Transfer,Mobile,2026-03-06 15:39:00,mobile_app
TX-00002559,293,180,3511.89,success,Card,Web,2026-08-31 12:06:00,mobile_app
TX-00002560,20,1194,4732.15,success,Card,Mobile,2026-02-06 09:33:00,switch_api
TX-00002561,473,394,1795.52,SUCCESS,Transfer,Web,2026-10-27 01:45:00,switch_api
TX-00002562,304,597,3111.45,error,USSD,POS,2026-04-08 07:58:00,mobile_app
TX-00002563,34,947,1876.73,error,Transfer,POS,2026-02-20 11:14:00,switch_api
TX-00002564,311,459,3386.97,failed,Card,Web,2026-06-30 17:44:00,mobile_app
TX-00002565,84,1424,1905.17,FAILED,Transfer,Web,2026-08-31 02:56:00,mobile_app
TX-00002566,335,1446,2430.74,FAILED,Transfer,POS,2026-04-17 21:58:00,mobile_app
TX-00002567,168,432,1811.83,SUCCESS,Transfer,POS,2026-08-31 13:49:00,pos_gateway
TX-00002568,41,121,4128.08,error,Card,POS,2026-01-14 09:32:00,switch_api
TX-00002569,65,306,4578.95,success,Transfer,Web,2026-06-13 10:43:00,mobile_app
TX-00002570,123,1472,2650.99,FAILED,Transfer,Web,2026-07-30 21:44:00,switch_api
TX-00002571,330,1369,3038.5,error,USSD,Mobile,2026-12-05 13:21:00,mobile_app
TX-00002572,364,430,1444.77,FAILED,USSD,POS,2026-12-08 07:26:00,mobile_app
TX-00002573,201,393,2566.15,failed,Card,POS,2026-02-26 23:47:00,switch_api
TX-00002574,437,1646,2907.06,failed,Transfer,POS,2026-11-03 05:49:00,partner_feed
TX-00002575,338,1980,11052.33,FAILED,USSD,Web,2026-06-18 18:09:00,partner_feed
TX-00002576,418,670,1709.6,FAILED,USSD,Web,2026-02-18 09:19:00,pos_gateway
TX-00002577,446,1605,6198.66,SUCCESS,Transfer,Web,2026-01-03 17:00:00,switch_api
TX-00002578,449,686,4907.06,SUCCESS,Card,POS,2026-06-27 06:32:00,pos_gateway
TX-00002579,310,1015,3430.01,failed,Card,Mobile,2026-07-06 16:46:00,pos_gateway
TX-00002580,20,1579,7181.84,success,USSD,Web,2026-06-02 03:24:00,mobile_app
TX-00002581,315,764,3590.52,failed,Card,POS,2026-10-19 08:19:00,partner_feed
TX-00002582,423,1986,3621.27,error,Card,POS,2026-10-08 22:03:00,pos_gateway
TX-00002583,349,1349,2902.82,error,Transfer,Mobile,2026-05-02 01:35:00,partner_feed
TX-00002584,271,1210,5496.05,error,USSD,POS,2026-11-20 21:19:00,partner_feed
TX-00002585,487,1498,5157.64,success,Transfer,Mobile,2026-10-08 05:50:00,mobile_app
TX-00002586,387,935,2180.18,success,Transfer,Web,2026-07-16 04:02:00,switch_api
TX-00002587,302,1285,1541.29,success,Transfer,Web,2026-05-29 07:21:00,partner_feed
TX-00002588,453,1247,2693.27,error,Card,Web,2026-11-29 19:34:00,pos_gateway
TX-00002589,136,615,1998.16,success,Card,Mobile,2026-06-13 13:47:00,mobile_app
TX-00002590,136,9,2887.76,error,Card,POS,2026-05-24 17:55:00,pos_gateway
TX-00002591,421,921,5534.29,SUCCESS,Transfer,POS,2026-12-13 14:46:00,partner_feed
TX-00002592,491,156,2371.67,failed,USSD,Mobile,2026-01-18 09:21:00,partner_feed
TX-00002593,257,1779,2917.81,failed,USSD,Mobile,2026-01-06 22:48:00,switch_api
TX-00002594,298,438,3068.71,error,USSD,Mobile,2026-06-30 19:40:00,mobile_app
TX-00002595,60,1752,4556.07,SUCCESS,Transfer,Mobile,2026-10-11 20:54:00,mobile_app
TX-00002596,280,1344,969.28,SUCCESS,Card,Mobile,2026-03-06 12:43:00,partner_feed
TX-00002597,169,1325,2200.96,SUCCESS,Transfer,POS,2026-01-30 00:13:00,switch_api
TX-00002598,477,1535,3313.11,failed,Card,Mobile,2026-02-17 06:53:00,mobile_app
TX-00002599,132,852,5431.87,SUCCESS,Transfer,POS,2026-09-02 14:22:00,pos_gateway
TX-00002600,50,1567,2330.99,failed,Transfer,Mobile,2026-05-12 14:13:00,switch_api
TX-00002601,80,1789,1166.45,success,Card,POS,2026-01-28 18:04:00,switch_api
TX-00002602,395,1627,4063.73,failed,Card,POS,2026-10-11 12:04:00,partner_feed
TX-00002603,63,1025,2169.64,error,Transfer,Mobile,2026-05-03 21:22:00,switch_api
TX-00002604,343,1259,1644.46,failed,Card,Web,2026-06-25 05:09:00,switch_api
TX-00002605,91,795,2181.63,SUCCESS,USSD,Web,2026-05-09 14:39:00,switch_api
TX-00002606,468,1271,2718.23,success,Card,POS,2026-11-28 15:44:00,pos_gateway
TX-00002607,83,1070,2203.12,error,Card,Web,2026-05-05 13:19:00,mobile_app
TX-00002608,175,1748,989.52,FAILED,Transfer,POS,2026-01-11 20:18:00,partner_feed
TX-00002609,86,390,4668.22,error,USSD,Web,2026-03-19 07:37:00,switch_api
TX-00002610,117,1710,5638.86,FAILED,USSD,Web,2026-09-29 02:51:00,partner_feed
TX-00002611,329,756,4128.88,SUCCESS,Card,POS,2026-04-28 07:32:00,partner_feed
TX-00002612,2,1170,1687.76,failed,Card,Mobile,2026-03-10 11:28:00,mobile_app
TX-00002613,174,852,2695.27,success,Transfer,Web,2026-08-25 04:34:00,switch_api
TX-00002614,432,197,2971.25,error,USSD,Mobile,2026-02-18 19:36:00,switch_api
TX-00002615,70,970,4021.45,FAILED,USSD,Mobile,2026-08-04 20:42:00,mobile_app
TX-00002616,320,1661,4163.75,success,USSD,Web,2026-02-13 14:25:00,pos_gateway
TX-00002617,275,1684,2065.06,FAILED,Transfer,POS,2026-04-24 14:48:00,switch_api
TX-00002618,481,615,3105.71,SUCCESS,USSD,Web,2026-01-20 23:50:00,partner_feed
TX-00002619,144,697,3746.74,FAILED,Card,Mobile,2026-02-25 17:15:00,mobile_app
TX-00002620,256,632,6172.82,failed,Transfer,POS,2026-01-28 08:20:00,switch_api
TX-00002621,168,379,4239.72,success,Card,Mobile,2026-04-14 19:43:00,switch_api
TX-00002622,59,195,4422.8,failed,Transfer,Web,2026-05-12 23:51:00,switch_api
TX-00002623,296,435,3108.56,error,Card,POS,2026-03-08 11:44:00,switch_api
TX-00002624,160,1724,6034.39,error,USSD,POS,2026-04-11 16:13:00,mobile_app
TX-00002625,283,1348,3658.77,failed,Card,Web,2026-11-26 23:32:00,switch_api
TX-00002626,471,1799,1938.09,FAILED,Card,Mobile,2026-04-24 13:21:00,mobile_app
TX-00002627,380,107,6013.04,SUCCESS,Card,POS,2026-04-08 22:58:00,switch_api
TX-00002628,457,977,4225.75,success,Transfer,Web,2026-02-08 21:29:00,partner_feed
TX-00002629,55,542,2388.64,SUCCESS,USSD,Mobile,2026-07-17 07:45:00,pos_gateway
TX-00002630,172,345,2345.5,SUCCESS,USSD,Mobile,2026-01-30 20:36:00,switch_api
TX-00002631,416,35,3457.45,FAILED,Card,Mobile,2026-08-18 16:21:00,pos_gateway
TX-00002632,378,1961,3757.81,error,Card,Web,2026-03-03 15:58:00,switch_api
TX-00002633,268,1793,3290.01,failed,USSD,Mobile,2026-09-06 02:15:00,pos_gateway
TX-00002634,281,488,3483.02,success,Transfer,POS,2026-06-29 08:51:00,partner_feed
TX-00002635,423,1081,6974.24,failed,Transfer,POS,2026-03-12 01:50:00,partner_feed
TX-00002636,211,1866,5093.76,error,Transfer,Web,2026-08-04 02:13:00,pos_gateway
TX-00002637,439,1822,3279.08,success,USSD,Web,2026-08-13 10:03:00,mobile_app
TX-00002638,310,1020,4772.64,success,Card,Web,2026-08-25 01:15:00,pos_gateway
TX-00002639,130,1416,1778.88,SUCCESS,USSD,POS,2026-09-29 21:30:00,switch_api
TX-00002640,128,272,3637.18,success,Card,POS,2026-09-02 07:29:00,switch_api
TX-00002641,37,1401,7366.17,FAILED,Card,POS,2026-09-24 05:46:00,mobile_app
TX-00002642,295,6,2673.05,SUCCESS,USSD,POS,2026-02-11 00:01:00,switch_api
TX-00002643,55,700,1951.17,SUCCESS,Transfer,POS,2026-05-31 11:57:00,pos_gateway
TX-00002644,332,1609,2151.58,success,Transfer,Web,2026-09-21 17:09:00,partner_feed
TX-00002645,338,1063,1728.8,failed,Transfer,Mobile,2026-05-18 21:20:00,pos_gateway
TX-00002646,326,299,2013.48,SUCCESS,Transfer,Web,2026-11-09 07:11:00,pos_gateway
TX-00002647,341,1758,2476.86,SUCCESS,Transfer,Web,2026-11-13 17:44:00,mobile_app
TX-00002648,26,517,1476.19,success,Transfer,Web,2026-06-09 06:30:00,pos_gateway
TX-00002649,401,1821,3004.33,success,USSD,Web,2026-01-23 08:33:00,mobile_app
TX-00002650,212,227,4680.4,failed,Card,Web,2026-03-16 05:10:00,mobile_app
TX-00002651,219,1576,1893.39,success,Transfer,Mobile,2026-03-06 11:10:00,switch_api
TX-00002652,233,713,6371.83,failed,USSD,POS,2026-08-02 12:46:00,partner_feed
TX-00002653,353,1770,3848.34,failed,Transfer,Web,2026-03-15 03:42:00,mobile_app
TX-00002654,246,452,4990.49,FAILED,Card,POS,2026-02-28 10:06:00,pos_gateway
TX-00002655,249,788,2145.4,SUCCESS,USSD,Mobile,2026-08-23 22:01:00,pos_gateway
TX-00002656,138,1478,4569.97,failed,USSD,Web,2026-02-09 23:39:00,switch_api
TX-00002657,442,1349,1726.81,error,Transfer,Mobile,2026-04-09 23:07:00,partner_feed
TX-00002658,33,1162,4652.33,success,Card,Web,2026-01-08 09:22:00,mobile_app
TX-00002659,126,1552,3248.41,error,USSD,Mobile,2026-10-22 19:21:00,pos_gateway
TX-00002660,255,1083,3930.91,success,Card,POS,2026-08-17 11:20:00,mobile_app
TX-00002661,354,1577,1656.07,error,Transfer,Mobile,2026-10-07 19:11:00,mobile_app
TX-00002662,247,397,1905.43,SUCCESS,Card,Mobile,2026-01-01 12:45:00,mobile_app
TX-00002663,392,871,4018.3,failed,USSD,Web,2026-09-20 11:09:00,pos_gateway
TX-00002664,206,1372,1855.35,error,USSD,Mobile,2026-08-17 22:56:00,mobile_app
TX-00002665,195,967,3757.85,error,Card,POS,2026-02-04 23:38:00,mobile_app
TX-00002666,440,689,1504.82,failed,Transfer,POS,2026-01-17 16:14:00,mobile_app
TX-00002667,117,883,4555.48,error,Card,Mobile,2026-06-29 13:12:00,switch_api
TX-00002668,290,1835,1609.6,SUCCESS,Card,Web,2026-02-07 13:42:00,switch_api
TX-00002669,240,845,3929.04,error,USSD,POS,2026-03-16 14:57:00,switch_api
TX-00002670,500,1124,4075.77,FAILED,USSD,POS,2026-09-05 22:19:00,pos_gateway
TX-00002671,110,448,2104.04,failed,Card,POS,2026-09-26 16:57:00,mobile_app
TX-00002672,471,1204,3987.87,FAILED,Card,Web,2026-01-05 06:13:00,partner_feed
TX-00002673,108,192,3395.55,failed,Card,Mobile,2026-11-22 04:03:00,switch_api
TX-00002674,413,513,2276.92,error,USSD,Mobile,2026-02-04 01:06:00,pos_gateway
TX-00002675,244,1412,1800.33,failed,USSD,POS,2026-01-17 01:58:00,switch_api
TX-00002676,432,1003,1117.32,SUCCESS,Transfer,Web,2026-12-04 05:30:00,switch_api
TX-00002677,258,1194,3550.43,SUCCESS,USSD,Web,2026-02-02 07:09:00,switch_api
TX-00002678,357,715,1363.21,failed,Transfer,Mobile,2026-06-05 12:06:00,pos_gateway
TX-00002679,379,200,3126.51,error,Card,Mobile,2026-01-10 19:03:00,mobile_app
TX-00002680,89,1685,2613.06,SUCCESS,Card,Mobile,2026-03-12 02:28:00,switch_api
TX-00002681,92,402,4186.3,SUCCESS,Card,POS,2026-09-24 16:09:00,mobile_app
